1B_x;1B_y;2B_x;2B_y;3B_x;3B_y;BALL_x;BALL_y;B_x;B_y;CF_x;CF_y;C_x;C_y;LF_x;LF_y;P_x;P_y;R@1_x;R@1_y;R@2_x;R@2_y;R@3_x;R@3_y;RF_x;RF_y;SS_x;SS_y;time_elapsed_sec
61.116;63.34;;;-70.184;84.994;;;30.857;30.202;-18.19;293.931;9.563;5.442;-114.234;245.317;7.038;46.552;;;;;;;137.699;231.904;-50.462;130.164;3.37
61.051;63.276;;;-70.151;84.961;;;31.409;30.755;-18.222;293.572;9.758;5.702;-114.07;245.023;7.071;46.454;;;;;;;137.733;231.415;-50.592;130.034;3.403
61.051;63.276;;;-70.151;84.896;;;31.993;31.339;-18.253;293.214;9.985;5.994;-113.874;244.696;7.136;46.323;;;;;;;137.767;230.861;-50.722;129.904;3.437
61.019;63.243;;;-70.085;84.83;;;32.611;31.891;-18.317;292.823;10.245;6.254;-113.742;244.37;7.169;46.225;;;;;;;137.802;230.372;-50.819;129.807;3.469999
60.986;63.211;;;-70.053;84.798;;;33.195;32.476;-18.381;292.497;10.439;6.514;-113.578;244.076;7.202;46.062;;;;;;;137.869;229.85;-50.949;129.677;3.503
60.954;63.243;;;-70.02;84.765;;;33.78;33.06;-18.445;292.106;10.667;6.807;-113.447;243.749;7.235;45.964;;;;;;;137.936;229.328;-51.079;129.547;3.537
60.954;63.243;;;-69.987;84.732;;;34.365;33.645;-18.476;291.748;10.894;7.099;-113.315;243.423;7.268;45.866;;;;;;;137.938;228.807;-51.177;129.449;3.5700000000000003
60.954;63.243;;;-69.987;84.667;;;34.949;34.23;-18.507;291.39;11.088;7.359;-113.183;243.097;7.334;45.736;;;;;;;138.005;228.285;-51.274;129.287;3.6029999999999998
60.921;63.276;;;-69.954;84.634;;;35.534;34.814;-18.571;290.999;11.315;7.652;-113.052;242.77;7.367;45.638;;;;;;;138.072;227.763;-51.404;129.157;3.637
60.921;63.276;;;-69.889;84.569;;;36.118;35.399;-18.602;290.64;11.543;7.944;-112.92;242.444;7.432;45.507;;;;;;;138.139;227.242;-51.501;129.059;3.67
60.953;63.308;;;-69.856;84.536;;;36.67;36.016;-18.666;290.249;11.737;8.204;-112.789;242.117;7.465;45.409;;;;;;;138.173;226.753;-51.598;128.897;3.7039999999999997
60.921;63.341;;;-69.856;84.536;;;37.255;36.601;-18.698;289.891;11.964;8.497;-112.657;241.791;7.531;45.279;;;;;;;138.273;226.263;-51.728;128.767;3.737
60.921;63.341;;;-69.823;84.504;;;37.839;37.185;-18.761;289.5;12.191;8.79;-112.526;241.465;7.564;45.181;;;;;;;138.34;225.742;-51.793;128.637;3.77
60.953;63.374;;;-69.791;84.471;;;38.391;37.803;-18.825;289.174;12.386;9.05;-112.427;241.171;7.629;45.115;;;;;;;138.407;225.22;-51.89;128.474;3.8040000000000003
60.953;63.374;;;-69.758;84.438;;;38.976;38.387;-18.889;288.783;12.613;9.342;-112.295;240.844;7.695;44.985;;;;;;;138.474;224.698;-51.955;128.344;3.8369999999999997
60.953;63.374;;;-69.758;84.438;;;39.528;38.939;-18.953;288.393;12.84;9.635;-112.164;240.518;7.728;44.887;;;;;;;138.541;224.176;-52.052;128.181;3.87
60.986;63.406;;;-69.758;84.373;;;40.08;39.557;-18.984;288.034;13.067;9.927;-112.065;240.224;7.793;44.821;;;;;;;138.608;223.655;-52.149;128.019;3.9039989999999998
60.986;63.406;;;-69.758;84.373;;;40.665;40.141;-19.048;287.643;13.262;10.187;-111.966;239.865;7.859;44.691;;;;;;;138.675;223.133;-52.214;127.889;3.9370000000000003
60.986;63.406;;;-69.725;84.34;;;41.217;40.759;-19.112;287.252;13.489;10.48;-111.867;239.572;7.924;44.625;;;;;;;138.709;222.644;-52.311;127.726;3.971
60.986;63.406;;;-69.725;84.34;;;41.801;41.343;-19.143;286.894;13.716;10.772;-111.801;239.246;7.957;44.527;;;;;;;138.776;222.122;-52.409;127.563;4.004
60.986;63.406;;;-69.758;84.308;;;42.353;41.961;-19.207;286.503;13.911;11.098;-111.669;238.919;8.023;44.462;;;;;;;138.811;221.568;-52.506;127.401;4.037
60.986;63.406;;;-69.758;84.308;;;42.938;42.545;-19.271;286.112;14.138;11.39;-111.603;238.593;8.056;44.364;;;;;;;138.878;221.046;-52.57;127.27;4.071
60.953;63.439;;;-69.758;84.308;;;43.49;43.162;-19.302;285.754;14.332;11.65;-111.504;238.234;8.121;44.299;;;;;;;138.912;220.557;-52.635;127.075;4.104
60.953;63.439;;;-69.758;84.308;;;44.074;43.747;-19.366;285.363;14.56;11.943;-111.438;237.908;8.187;44.233;;;;;;;138.947;220.003;-52.732;126.913;4.1370000000000005
60.92;63.406;;;-69.79;84.275;;;44.626;44.364;-19.43;284.972;14.754;12.203;-111.371;237.582;8.22;44.135;;;;;;;138.949;219.481;-52.829;126.75;4.171
60.888;63.439;;;-69.79;84.275;;;45.211;44.949;-19.493;284.581;14.981;12.495;-111.272;237.223;8.22;44.07;;;;;;;138.951;218.96;-52.927;126.587;4.204
60.855;63.407;;;-69.79;84.275;;;45.763;45.566;-19.59;284.223;15.176;12.755;-111.206;236.897;8.285;44.005;;;;;;;139.018;218.438;-53.024;126.425;4.237
60.79;63.407;;;-69.822;84.243;;;46.315;46.118;-19.654;283.832;15.371;13.015;-111.139;236.505;8.285;43.94;;;;;;;138.987;217.884;-53.121;126.262;4.271
60.725;63.407;;;-69.855;84.276;;;46.867;46.736;-19.718;283.441;15.598;13.308;-111.073;236.179;8.318;43.842;;;;;;;138.989;217.363;-53.186;126.132;4.304
60.627;63.375;;;-69.888;84.243;;;47.451;47.32;-19.781;283.05;15.792;13.568;-111.006;235.788;8.319;43.777;;;;;;;138.991;216.841;-53.25;125.937;4.338
60.562;63.375;;;-69.888;84.243;;;48.003;47.872;-19.845;282.659;15.987;13.828;-110.94;235.462;8.352;43.679;;;;;;;138.993;216.32;-53.347;125.774;4.371
;;;;;;61.70747791897533;65.20946785958256;;;;;;;;;;;;;;;;;;;;;4.38
60.464;63.343;;;-69.92;84.276;;;48.555;48.49;-19.909;282.268;16.182;14.088;-110.873;235.07;8.352;43.613;;;;;;;138.962;215.766;-53.445;125.611;4.403999
60.334;63.343;;;-69.953;84.243;;;49.107;49.042;-19.973;281.877;16.344;14.316;-110.774;234.711;8.352;43.548;;;;;;;138.899;215.244;-53.542;125.449;4.438
60.236;63.311;;;-69.986;84.276;;;49.627;49.627;-20.069;281.519;16.571;14.543;-110.74;234.353;8.352;43.418;;;;;;;138.901;214.723;-53.639;125.286;4.471
;;30.310326727324476;156.9857559582543;;;;;;;;;;;;;;;;;;;;;;;;;4.5
60.106;63.312;;;-70.018;84.244;;;50.179;50.179;-20.133;281.128;16.766;14.803;-110.674;233.961;8.32;43.32;;;;;;;138.87;214.169;-53.736;125.123;4.504
59.976;63.312;;;-70.051;84.276;;;50.731;50.796;-20.197;280.737;16.96;15.063;-110.575;233.602;8.32;43.255;;;;;;;138.807;213.648;-53.801;124.993;4.538
59.845;63.247;;;-70.083;84.244;;;51.283;51.348;-20.261;280.347;17.123;15.291;-110.541;233.244;8.288;43.157;;;;;;;138.776;213.094;-53.898;124.831;4.571
59.715;63.248;;;-70.083;84.244;;;51.835;51.9;-20.324;279.956;17.317;15.551;-110.442;232.885;8.256;43.06;;;;;;;138.713;212.572;-53.995;124.668;4.604
59.552;63.216;;;-70.148;84.244;;;52.322;52.453;-20.388;279.565;17.512;15.811;-110.408;232.526;8.191;42.995;;;;;;;138.682;212.018;-54.06;124.538;4.638
59.422;63.151;;;-70.148;84.244;;;52.874;53.005;-20.484;279.141;17.674;16.038;-110.309;232.167;8.159;42.897;;;;;;;138.619;211.497;-54.157;124.375;4.671
59.292;63.151;;;-70.181;84.212;;;53.426;53.557;-20.548000000000002;278.751;17.869;16.299;-110.242;231.776;8.127;42.799;;;;;;;138.588;210.943;-54.222;124.245;4.705
59.161;63.087;;;-70.213;84.179;;;53.913;54.109;-20.645;278.327;18.063;16.559;-110.208;231.417;8.029;42.702;;;;;;;138.525;210.422;-54.319;124.083;4.7379999999999995
59.031;63.087;;;-70.246;84.147;;;54.465;54.662;-20.708;277.936;18.225;16.786;-110.109;231.058;7.997;42.604;;;;;;;138.461;209.901;-54.351;123.92;4.771
58.933;63.055;;;-70.278;84.114;;;54.985;55.181;-20.805;277.513;18.453;17.014;-110.076;230.7;7.932;42.539;;;;;;;138.398;209.379;-54.416;123.79;4.804999
58.836;63.023;;;-70.278;84.049;;;55.472;55.734;-20.901;277.089;18.647;17.274;-110.009;230.308;7.834;42.442;;;;;;;138.335;208.858;-54.513;123.627;4.838
58.706;62.958;;;-70.311;84.016;;;55.992;56.253;-20.997;276.666;18.81;17.501;-109.975;229.95;7.769;42.377;;;;;;;138.271;208.337;-54.545;123.464;4.871
58.608;62.926;;;-70.31;83.951;;;56.511;56.773;-21.093;276.243;19.004;17.761;-109.909;229.558;7.672;42.28;;;;;;;138.208;207.815;-54.61;123.334;4.905
58.51;62.893;;;-70.375;83.886;;;57.031;57.293;-21.222;275.787;19.199;18.021;-109.907;229.167;7.542;42.215;;;;;;;138.145;207.294;-54.642;123.171;4.938
58.413;62.861;;;-70.408;83.789;;;57.551;57.812;-21.319;275.363;19.361;18.249;-109.841;228.776;7.477;42.15;;;;;;;138.049;206.74;-54.674;123.008;4.9719999999999995
58.347;62.861;;;-70.407;83.723;;;58.038;58.299;-21.415;274.94;19.523;18.476;-109.839;228.385;7.38;42.052;;;;;;;137.953;206.252;-54.739;122.878;5.004999
58.25;62.829;;;-70.44;83.626;;;58.525;58.787;-21.544;274.484;19.718;18.736;-109.773;227.993;7.249;41.988;;;;;;;137.889;205.731;-54.771;122.715;5.038
58.152;62.797;;;-70.472;83.528;;;59.012;59.274;-21.64;274.061;19.913;18.931;-109.771;227.602;7.152;41.955;;;;;;;137.793;205.242;-54.803;122.552;5.072
58.022;62.797;;;-70.504;83.43;;;59.499;59.761;-21.769;273.605;20.075;19.159;-109.77;227.211;7.054;41.858;;;;;;;137.697;204.753;-54.835;122.389;5.104999
57.924;62.765;;;-70.536;83.268;;;59.986;60.248;-21.865;273.116;20.237;19.387;-109.703;226.82;6.924;41.793;;;;;;;137.601;204.265;-54.867;122.227;5.138
57.794;62.7;;;-70.568;83.17;;;60.441;60.703;-21.961;272.693;20.399;19.549;-109.702;226.429;6.8260000000000005;41.761;;;;;;;137.505;203.776;-54.899;122.064;5.172
57.664;62.701;;;-70.633;83.04;;;60.961;61.157;-22.09;272.237;20.562;19.776;-109.668;226.005;6.729;41.664;;;;;;;137.377;203.255;-54.931;121.901;5.205
57.501;62.669;;;-70.698;82.91;;;61.416;61.612;-22.153;271.781;20.724;19.939;-109.666;225.614;6.631;41.631;;;;;;;137.281;202.767;-54.93;121.771;5.238
57.338;62.637;;;-70.73;82.747;;;61.903;62.034;-22.282;271.325;20.886;20.166;-109.6;225.222;6.501;41.567;;;;;;;137.185;202.278;-54.93;121.575;5.272
57.175;62.605;;;-70.794;82.617;;;62.358;62.489;-22.411;270.869;21.048;20.329;-109.598;224.831;6.404;41.534;;;;;;;137.023;201.79;-54.962;121.412;5.304999
56.979;62.606;;;-70.892;82.454;;;62.845;62.911;-22.474;270.413;21.178;20.524;-109.564;224.407;6.339;41.469;;;;;;;136.927;201.301;-54.994;121.249;5.339
56.751;62.574;;;-70.924;82.291;;;63.3;63.365;-22.603;269.958;21.341;20.686;-109.498;224.016;6.241;41.437;;;;;;;136.766;200.813;-55.026;121.086;5.372
56.523;62.542;;;-71.021;82.128;;;63.755;63.755;-22.667;269.501;21.503;20.849;-109.496;223.625;6.111;41.372;;;;;;;136.637;200.357;-55.025;120.891;5.405
56.295;62.51;;;-71.118;81.966;;;64.242;64.177;-22.763;269.078;21.665;21.011;-109.43;223.234;6.013;41.34;;;;;;;136.476;199.869;-55.057;120.728;5.438999
56.035;62.446;;;-71.215;81.803;;;64.697;64.566;-22.859;268.589;21.795;21.141;-109.363;222.842;5.948;41.275;;;;;;;136.315;199.38;-55.089;120.565;5.472
55.774;62.447;;;-71.313;81.641;;;65.152;64.956;-22.955;268.166;21.958;21.303;-109.329;222.418;5.85;41.243;;;;;;;136.154;198.892;-55.088;120.435;5.504999
55.448;62.383;;;-71.41;81.478;;;65.607;65.345;-23.084;267.71;22.087;21.499;-109.262;222.027;5.753;41.211;;;;;;;135.993;198.404;-55.12;120.272;5.5389990000000004
55.155;62.351;;;-71.507;81.315;;;66.062;65.735;-23.147;267.254;22.217;21.628;-109.228;221.603;5.688;41.146;;;;;;;135.831;197.915;-55.12;120.076;5.572
54.829;62.287;;;-71.604;81.153;;;66.517;66.124;-23.276;266.798;22.38;21.791;-109.162;221.212;5.558;41.081;;;;;;;135.67;197.427;-55.152;119.913;5.604999
54.504;62.223;;;-71.701;80.925;;;66.939;66.481;-23.34;266.342;22.51;21.921;-109.095;220.82;5.493;41.016;;;;;;;135.476;196.971;-55.184;119.751;5.639
54.145;62.127;;;-71.798;80.762;;;67.394;66.871;-23.469;265.886;22.672;22.083;-109.061;220.397;5.395;40.984;;;;;;;135.315;196.483;-55.216;119.588;5.672
53.82;62.063;;;-71.896;80.6;;;67.817;67.228;-23.565;265.398;22.802;22.213;-108.994;220.005;5.265;40.919;;;;;;;135.088;195.995;-55.248;119.425;5.7059999999999995
53.462;61.966;;;-71.992;80.372;;;68.272;67.552;-23.693;264.942;22.932;22.343;-108.96;219.581;5.2;40.854;;;;;;;134.895;195.539;-55.247;119.295;5.738999
53.071;61.837;;;-72.122;80.177;;;68.694;67.909;-23.79;264.519;23.062;22.473;-108.926;219.158;5.07;40.789;;;;;;;134.701;195.019;-55.279;119.132;5.772
52.713;61.741;;;-72.219;79.949;;;69.149;68.234;-23.886;264.03;23.159;22.635;-108.86;218.766;4.9719999999999995;40.692;;;;;;;134.474;194.53;-55.311;118.969;5.806
52.322;61.612;;;-72.284;79.754;;;69.605;68.558;-24.014;263.574;23.321;22.798000000000002;-108.826;218.342;4.842;40.627;;;;;;;134.248;194.042;-55.343;118.806;5.839
51.899;61.515;;;-72.381;79.526;;;70.027;68.85;-24.11;263.086;23.451;22.928;-108.791;217.918;4.745;40.53;;;;;;;134.054;193.587;-55.408;118.676;5.872
;;38.763405894307404;153.36300774383304;;;;;;;;;;;;;;;;;;;;;;;;;5.89
