1B_x,1B_y,2B_x,2B_y,3B_x,3B_y,BALL_x,BALL_y,B_x,B_y,CF_x,CF_y,C_x,C_y,LF_x,LF_y,P_x,P_y,R@1_x,R@1_y,R@2_x,R@2_y,R@3_x,R@3_y,RF_x,RF_y,SS_x,SS_y,time_elapsed_sec
57.924,62.765,,,-70.536,83.26799999999999,,,59.986000000000004,60.248000000000005,-21.865,273.116,20.237000000000002,19.387,-109.70299999999999,226.82,6.9239999999999995,41.793,,,,,,,137.601,204.265,-54.867,122.227,8.141
57.794,62.7,,,-70.568,83.17,,,60.441,60.703,-21.961,272.693,20.399,19.549,-109.70200000000001,226.429,6.8260000000000005,41.761,,,,,,,137.505,203.77599999999998,-54.898999999999994,122.064,8.175
57.663999999999994,62.701,,,-70.633,83.04,,,60.961000000000006,61.157,-22.09,272.237,20.561999999999998,19.776,-109.66799999999999,226.005,6.729,41.663999999999994,,,,,,,137.377,203.255,-54.931000000000004,121.90100000000001,8.208
57.501000000000005,62.669,,,-70.69800000000001,82.91,,,61.416000000000004,61.611999999999995,-22.153000000000002,271.781,20.724,19.939,-109.666,225.614,6.631,41.631,,,,,,,137.281,202.767,-54.93,121.771,8.241
57.338,62.637,,,-70.73,82.74700000000001,,,61.903,62.034,-22.281999999999996,271.325,20.886,20.166,-109.6,225.222,6.501,41.567,,,,,,,137.185,202.278,-54.93,121.575,8.275
57.175,62.605,,,-70.794,82.617,,,62.358000000000004,62.489,-22.410999999999998,270.869,21.048000000000002,20.329,-109.598,224.831,6.404,41.534,,,,,,,137.023,201.79,-54.961999999999996,121.412,8.307998999999999
56.979,62.606,,,-70.892,82.454,,,62.845,62.911,-22.474,270.413,21.178,20.524,-109.564,224.407,6.3389999999999995,41.468999999999994,,,,,,,136.92700000000002,201.301,-54.994,121.249,8.341999999999999
56.751000000000005,62.574,,,-70.92399999999999,82.291,,,63.3,63.365,-22.603,269.95799999999997,21.340999999999998,20.686,-109.49799999999999,224.016,6.2410000000000005,41.437,,,,,,,136.766,200.813,-55.026,121.086,8.375
56.523,62.542,,,-71.021,82.12799999999999,,,63.755,63.755,-22.666999999999998,269.501,21.503,20.849,-109.49600000000001,223.625,6.111000000000001,41.372,,,,,,,136.637,200.357,-55.025,120.891,8.408000000000001
56.295,62.51,,,-71.118,81.96600000000001,,,64.242,64.17699999999999,-22.763,269.078,21.665,21.011,-109.43,223.234,6.013,41.34,,,,,,,136.476,199.86900000000003,-55.056999999999995,120.728,8.441999
56.035,62.446000000000005,,,-71.215,81.803,,,64.697,64.566,-22.859,268.589,21.795,21.141,-109.363,222.842,5.9479999999999995,41.275,,,,,,,136.315,199.38,-55.089,120.565,8.475000000000001
55.773999999999994,62.446999999999996,,,-71.313,81.641,,,65.152,64.956,-22.955,268.166,21.958000000000002,21.303,-109.329,222.418,5.85,41.243,,,,,,,136.154,198.892,-55.088,120.435,8.507999
55.448,62.383,,,-71.41,81.47800000000001,,,65.607,65.345,-23.084,267.71,22.087,21.499000000000002,-109.262,222.02700000000002,5.752999999999999,41.211000000000006,,,,,,,135.993,198.40400000000002,-55.12,120.272,8.541999
55.155,62.351000000000006,,,-71.507,81.315,,,66.062,65.735,-23.147,267.254,22.217,21.628,-109.228,221.60299999999998,5.688,41.146,,,,,,,135.83100000000002,197.915,-55.12,120.07600000000001,8.575
54.82899999999999,62.287,,,-71.604,81.153,,,66.517,66.124,-23.276,266.798,22.38,21.791,-109.162,221.21200000000002,5.558,41.081,,,,,,,135.67,197.42700000000002,-55.152,119.913,8.607999
54.504,62.223,,,-71.70100000000001,80.925,,,66.939,66.48100000000001,-23.34,266.342,22.51,21.921,-109.095,220.82,5.492999999999999,41.016000000000005,,,,,,,135.476,196.97099999999998,-55.184,119.751,8.642
54.145,62.126999999999995,,,-71.798,80.762,,,67.39399999999999,66.87100000000001,-23.469,265.88599999999997,22.671999999999997,22.083000000000002,-109.061,220.39700000000002,5.395,40.983999999999995,,,,,,,135.315,196.483,-55.216,119.588,8.675
53.82,62.063,,,-71.896,80.6,,,67.817,67.22800000000001,-23.565,265.39799999999997,22.802,22.213,-108.994,220.005,5.265,40.919000000000004,,,,,,,135.088,195.995,-55.248000000000005,119.425,8.709
53.461999999999996,61.966,,,-71.992,80.372,,,68.27199999999999,67.55199999999999,-23.693,264.942,22.932,22.343000000000004,-108.96,219.581,5.2,40.854,,,,,,,134.895,195.53900000000002,-55.247,119.295,8.741999
53.071000000000005,61.836999999999996,,,-72.122,80.17699999999999,,,68.694,67.90899999999999,-23.79,264.519,23.061999999999998,22.473000000000003,-108.926,219.158,5.07,40.789,,,,,,,134.701,195.019,-55.278999999999996,119.132,8.775
52.713,61.74100000000001,,,-72.219,79.949,,,69.149,68.234,-23.886,264.03,23.159000000000002,22.635,-108.86,218.766,4.972,40.692,,,,,,,134.474,194.53,-55.31100000000001,118.969,8.809000000000001
52.321999999999996,61.611999999999995,,,-72.28399999999999,79.75399999999999,,,69.605,68.558,-24.014,263.574,23.320999999999998,22.798,-108.82600000000001,218.342,4.842,40.626999999999995,,,,,,,134.248,194.042,-55.343,118.806,8.841999999999999
51.898999999999994,61.515,,,-72.381,79.52600000000001,,,70.027,68.85,-24.11,263.086,23.451,22.928,-108.791,217.918,4.745,40.53,,,,,,,134.054,193.58700000000002,-55.408,118.676,8.875
,,38.76340589430741,153.36300774383304,,,,,,,,,,,,,,,,,,,,,,,,,8.893
